x_pixels,x_angle_deg,x_mm,profile,profile_norm,smoothed,smoothed_norm,gradient
733,-1.2171441319976473,-9.560865886783239,41436.637,0.9925713,41686.56148590571,0.9985579394455413,1.567018097757682
734,-1.2149828904986364,-9.543883886984334,41648.57,0.99764794,41688.12532180385,0.9985953994973281,1.5606536985142156
735,-1.2128216455416072,-9.52690188718543,41752.04,1.0001264,41689.68279330274,0.9986327070965937,1.5542892992743873
736,-1.2106603971327021,-9.509919887386525,41825.914,1.001896,41691.233900402396,0.9986698622433385,1.547924900038197
737,-1.2084991452780627,-9.49293788758762,41617.203,0.99689656,41692.778643102814,0.9987068649375622,1.5415605007947306
738,-1.206337889983831,-9.475955887788716,41927.695,1.0043341,41694.317021403986,0.9987437151792649,1.5351961015549023
739,-1.2041766312561497,-9.458973887989812,41534.22,0.99490875,41695.849035305924,0.9987804129684466,1.528831702318712
740,-1.2020153691011608,-9.441991888190907,41120.87,0.98500746,41697.37468480862,0.9988169583051073,1.5224673030788836
741,-1.1998541035250065,-9.425009888392003,41219.55,0.9873712,41698.89396991208,0.998853351189247,1.5161029038390552
742,-1.1976928345338294,-9.408027888593098,41542.453,0.995106,41700.4068906163,0.9988895916208658,1.5097385045992269
743,-1.1955315621337717,-9.391045888794194,41476.9,0.9935357,41701.91344692128,0.9989256795999635,1.5033741053593985
744,-1.193370286330976,-9.37406388899529,41605.996,0.9966281,41703.41363882702,0.9989616151265401,1.4970097061195702
745,-1.191209007131585,-9.357081889196385,41582.527,0.9960659,41704.90746633352,0.9989973982005959,1.4906453068797418
746,-1.1890477245417412,-9.34009988939748,41701.082,0.9989058,41706.39492944078,0.9990330288221305,1.4842809076399135
747,-1.1868864385675868,-9.323117889598576,41701.812,0.9989233,41707.8760281488,0.9990685069911442,1.4779165084000851
748,-1.1847251492152653,-9.306135889799672,41805.31,1.0014024,41709.35076245758,0.9991038327076369,1.4715521091602568
749,-1.1825638564909189,-9.289153890000767,41691.184,0.9986687,41710.81913236712,0.9991390059716085,1.4651877099204285
750,-1.1804025604006907,-9.272171890201863,41711.664,0.9991593,41712.28113787742,0.9991740267830592,1.4588233106806001
751,-1.1782412609507238,-9.255189890402958,41596.14,0.996392,41713.73677898848,0.9992088951419889,1.4524589114444098
752,-1.1760799581471606,-9.238207890604054,41585.133,0.9961283,41715.18605570031,0.9992436110483977,1.4460945122045814
753,-1.1739186519961449,-9.22122589080515,41583.883,0.9960984,41716.62896801289,0.9992781745022853,1.439730112961115
754,-1.1717573425038186,-9.204243891006245,41495.336,0.99397737,41718.06551592623,0.9993125855036519,1.4333657137212867
755,-1.169596029676326,-9.18726189120734,41613.03,0.9967966,41719.49569944033,0.9993468440524975,1.4270013144850964
756,-1.1674347135198095,-9.170279891408436,41635.99,0.9973465,41720.9195185552,0.9993809501488222,1.420636915245268
757,-1.1652733940404127,-9.153297891609531,41378.16,0.9911705,41722.33697327082,0.9994149037926259,1.4142725160054397
758,-1.1631120712442788,-9.136315891810627,41678.695,0.9983695,41723.74806358721,0.9994487049839086,1.4079081167656113
759,-1.1609507451375514,-9.119333892011722,41649.82,0.99767786,41725.152789504355,0.9994823537226701,1.401543717525783
760,-1.1587894157263732,-9.102351892212818,41679.43,0.99838716,41726.551151022264,0.9995158500089109,1.3951793182859547
761,-1.1566280830168885,-9.085369892413913,41488.867,0.9938224,41727.94314814093,0.9995491938426304,1.3888149190461263
762,-1.1544667470152403,-9.068387892615009,41548.312,0.99524635,41729.328780860356,0.9995823852238291,1.382450519806298
763,-1.1523054077275723,-9.051405892816105,41777.816,1.0007439,41730.70804918054,0.9996154241525066,1.3760861205664696
764,-1.1501440651600283,-9.0344238930172,42153.52,1.0097435,41732.08095310149,0.9996483106286633,1.3697217213302793
765,-1.1479827193187515,-9.017441893218296,42014.63,1.0064164,41733.4474926232,0.999681044652299,1.363357322086813
766,-1.1458213702098863,-9.000459893419391,41932.48,1.0044487,41734.80766774566,0.9997136262234135,1.3569929228469846
767,-1.143660017839576,-8.983477893620487,41769.88,1.0005537,41736.16147846889,0.9997460553420072,1.3506285236107942
768,-1.141498662213965,-8.966495893821582,41952.332,1.0049242,41737.508924792884,0.9997783320080799,1.3442641243709659
769,-1.1393373033391963,-8.949513894022678,41801.285,1.001306,41738.850006717636,0.9998104562216314,1.3378997251274996
770,-1.1371759412214149,-8.932531894223773,41473.08,0.9934442,41740.18472424314,0.999842427982662,1.3315353258876712
771,-1.1350145758667638,-8.915549894424869,41700.098,0.99888223,41741.51307736941,0.9998742472911716,1.3251709266514808
772,-1.132853207281388,-8.898567894625964,41998.914,1.0060401,41742.83506609644,0.9999059141471602,1.3188065274116525
773,-1.1306918354714313,-8.88158589482706,41873.26,1.0030302,41744.150690424234,0.9999374285506278,1.3124421281718242
774,-1.1285304604430377,-8.864603895028154,41827.234,1.0019276,41745.459950352786,0.9999687905015744,1.3060777289319958
775,-1.1263690822023515,-8.84762189522925,41774.855,1.0006729,41746.7628458821,1.0,1.3028955293120816
